4b15f8fa-2db7-44f5-b74f-86b878549ae3,20,1997
4b15f8fa-2db7-44f5-b74f-86b878549ae3,11,1998
f5ac44d0-e4cd-4072-827a-e804d8af262d,13,1991
f5ac44d0-e4cd-4072-827a-e804d8af262d,5,1997
f5ac44d0-e4cd-4072-827a-e804d8af262d,16,1978
494baf1e-4c46-4b89-8cb6-5cdac9b390d4,2,1992
494baf1e-4c46-4b89-8cb6-5cdac9b390d4,13,1970
494baf1e-4c46-4b89-8cb6-5cdac9b390d4,3,2013
270191b4-4ea9-4d40-8bb3-f55d253b6c2d,10,2009
270191b4-4ea9-4d40-8bb3-f55d253b6c2d,11,2018
270191b4-4ea9-4d40-8bb3-f55d253b6c2d,11,2014
b207242c-6935-4008-8c75-6e9f6635c95d,13,2001
b207242c-6935-4008-8c75-6e9f6635c95d,14,1986
b207242c-6935-4008-8c75-6e9f6635c95d,6,2018
86651348-ac0e-46ad-b46f-7eec73a46d6a,10,1991
86651348-ac0e-46ad-b46f-7eec73a46d6a,11,2020
86651348-ac0e-46ad-b46f-7eec73a46d6a,18,1994
ef0992ca-47c0-4057-b75a-8446da7798a7,13,2013
ef0992ca-47c0-4057-b75a-8446da7798a7,6,2004
ef0992ca-47c0-4057-b75a-8446da7798a7,18,2004
407969e9-7e7a-4d1e-85d9-b0deb238d5ee,5,1978
407969e9-7e7a-4d1e-85d9-b0deb238d5ee,18,1997
407969e9-7e7a-4d1e-85d9-b0deb238d5ee,5,1985
bbb8cc75-f6f4-4518-9316-bda9244ff56d,7,1993
bbb8cc75-f6f4-4518-9316-bda9244ff56d,14,2009
bbb8cc75-f6f4-4518-9316-bda9244ff56d,7,1996
1c828738-1a46-4faf-ad3e-9460a66bb9ad,11,2009
1c828738-1a46-4faf-ad3e-9460a66bb9ad,17,2010
1c828738-1a46-4faf-ad3e-9460a66bb9ad,19,2020
c0991f56-7f4f-4c76-b493-77be3f0392bc,6,1977
c0991f56-7f4f-4c76-b493-77be3f0392bc,3,1977
c0991f56-7f4f-4c76-b493-77be3f0392bc,6,1998
f6560e26-0fa5-4285-a77a-1bc9b219d0ee,10,1993
f6560e26-0fa5-4285-a77a-1bc9b219d0ee,1,1975
f6560e26-0fa5-4285-a77a-1bc9b219d0ee,19,1973
cea09071-f228-4e04-8a8f-3d4e9e676bc9,16,2006
cea09071-f228-4e04-8a8f-3d4e9e676bc9,12,2005
cea09071-f228-4e04-8a8f-3d4e9e676bc9,2,1986
25da4101-444f-4004-8457-f976caeffc05,11,1991
25da4101-444f-4004-8457-f976caeffc05,13,2018
25da4101-444f-4004-8457-f976caeffc05,17,1986
9dac22d7-05ee-4e41-8871-9bb961920ebd,5,1988
9dac22d7-05ee-4e41-8871-9bb961920ebd,17,1986
9dac22d7-05ee-4e41-8871-9bb961920ebd,10,1996
a12849ec-0927-4e82-b7a6-209209c40bc1,8,2014
a12849ec-0927-4e82-b7a6-209209c40bc1,20,1977
a12849ec-0927-4e82-b7a6-209209c40bc1,14,1989
380e6be8-c860-467f-9104-0a442b750df6,5,1998
380e6be8-c860-467f-9104-0a442b750df6,15,1983
380e6be8-c860-467f-9104-0a442b750df6,17,1977
2ab2546a-950e-49a4-b89e-d9f304a5b275,15,1982
2ab2546a-950e-49a4-b89e-d9f304a5b275,5,1991
2ab2546a-950e-49a4-b89e-d9f304a5b275,5,1999
379cf2c1-b8b4-4ab4-8691-66306656ed4a,20,2000
379cf2c1-b8b4-4ab4-8691-66306656ed4a,1,1995
379cf2c1-b8b4-4ab4-8691-66306656ed4a,1,1985
5c9278c1-0a97-4f69-bf13-faf2a7b1a145,13,1997
5c9278c1-0a97-4f69-bf13-faf2a7b1a145,13,1998
5c9278c1-0a97-4f69-bf13-faf2a7b1a145,5,1992
62f25742-cde1-453f-9bf0-f85c85642dc4,11,1976
62f25742-cde1-453f-9bf0-f85c85642dc4,13,1990
62f25742-cde1-453f-9bf0-f85c85642dc4,7,1978
1a3d0ff1-9565-4cfa-b2b4-b17ad6b04497,1,1972
1a3d0ff1-9565-4cfa-b2b4-b17ad6b04497,11,1993
1a3d0ff1-9565-4cfa-b2b4-b17ad6b04497,13,2011
2b94a856-8d6d-462a-9390-892350467489,13,1998
2b94a856-8d6d-462a-9390-892350467489,14,1995
2b94a856-8d6d-462a-9390-892350467489,1,2006
446f4dd2-42a9-431e-9d84-c49458e742f9,1,1974
446f4dd2-42a9-431e-9d84-c49458e742f9,14,1993
446f4dd2-42a9-431e-9d84-c49458e742f9,19,2013
15d66a7b-4d03-420c-b116-7f8a04d59b20,17,1973
15d66a7b-4d03-420c-b116-7f8a04d59b20,11,2019
15d66a7b-4d03-420c-b116-7f8a04d59b20,1,1989
4edabcd6-40f9-4e14-a8f8-c3c7ebc7cba0,9,1991
4edabcd6-40f9-4e14-a8f8-c3c7ebc7cba0,10,2015
4edabcd6-40f9-4e14-a8f8-c3c7ebc7cba0,6,1993
6e768f5c-8bc5-4d69-a62e-ddb0316b51f5,1,1985
6e768f5c-8bc5-4d69-a62e-ddb0316b51f5,2,1977
6e768f5c-8bc5-4d69-a62e-ddb0316b51f5,20,1983
666d0ed3-79f1-4239-9487-9a3c7dbd2555,7,1983
666d0ed3-79f1-4239-9487-9a3c7dbd2555,2,2019
666d0ed3-79f1-4239-9487-9a3c7dbd2555,1,1977
214c1606-234a-45c5-9305-d25bd4ef4742,5,1986
214c1606-234a-45c5-9305-d25bd4ef4742,13,1975
214c1606-234a-45c5-9305-d25bd4ef4742,19,1976
c75cfb51-2f27-4ed0-99b4-2d8f24d92b9b,18,1975
c75cfb51-2f27-4ed0-99b4-2d8f24d92b9b,7,2017
c75cfb51-2f27-4ed0-99b4-2d8f24d92b9b,17,2012
9c212a47-aef8-49b4-be67-e9e99a887155,12,1975
9c212a47-aef8-49b4-be67-e9e99a887155,6,2011
9c212a47-aef8-49b4-be67-e9e99a887155,14,1992
3195418b-976a-4652-921d-ea602d6d9c6a,14,1971
3195418b-976a-4652-921d-ea602d6d9c6a,4,2006
3195418b-976a-4652-921d-ea602d6d9c6a,18,1998
b10fda96-74d1-438b-a9d3-ff8237b6e333,16,1981
b10fda96-74d1-438b-a9d3-ff8237b6e333,4,1980
b10fda96-74d1-438b-a9d3-ff8237b6e333,3,1989
38e8375d-5965-4070-b979-4c2224e379a8,14,1985
38e8375d-5965-4070-b979-4c2224e379a8,11,2011
38e8375d-5965-4070-b979-4c2224e379a8,4,2009
4b4ec6f1-77a0-4f59-b96b-0d0e295cb18b,17,2018
4b4ec6f1-77a0-4f59-b96b-0d0e295cb18b,14,2009
4b4ec6f1-77a0-4f59-b96b-0d0e295cb18b,7,1998
a3b5909f-9f9e-42bd-a745-e46937dda897,13,1991
a3b5909f-9f9e-42bd-a745-e46937dda897,2,1984
a3b5909f-9f9e-42bd-a745-e46937dda897,9,1970
7bd5781c-62b6-4f5a-b1fb-d1fbe61ebd24,19,2013
7bd5781c-62b6-4f5a-b1fb-d1fbe61ebd24,15,2012
7bd5781c-62b6-4f5a-b1fb-d1fbe61ebd24,6,1999
18155c25-6d4a-4931-8a58-b4ac5e6f3582,1,1994
18155c25-6d4a-4931-8a58-b4ac5e6f3582,19,2005
18155c25-6d4a-4931-8a58-b4ac5e6f3582,18,1982
ecb662af-b6ea-4e8b-a655-d342223b39a2,9,1997
ecb662af-b6ea-4e8b-a655-d342223b39a2,7,2008
ecb662af-b6ea-4e8b-a655-d342223b39a2,6,1980
80646af1-c0f4-47b4-b02a-15934c4afef6,13,2017
80646af1-c0f4-47b4-b02a-15934c4afef6,3,1999
80646af1-c0f4-47b4-b02a-15934c4afef6,8,1999
9a38efc4-deec-4ade-a3ec-b6e0556e2ddd,3,2017
9a38efc4-deec-4ade-a3ec-b6e0556e2ddd,6,2001
9a38efc4-deec-4ade-a3ec-b6e0556e2ddd,6,2017
1ab3da30-f9b4-4bfc-a1fc-caa76aa12cf9,4,2011
1ab3da30-f9b4-4bfc-a1fc-caa76aa12cf9,9,1997
1ab3da30-f9b4-4bfc-a1fc-caa76aa12cf9,12,1999
a43dc3e6-e777-4283-b48a-d978703612cb,5,2018
a43dc3e6-e777-4283-b48a-d978703612cb,16,2006
a43dc3e6-e777-4283-b48a-d978703612cb,8,2013
23e7af49-c675-4d33-b7be-fa74e4a060b3,5,1974
23e7af49-c675-4d33-b7be-fa74e4a060b3,2,1982
23e7af49-c675-4d33-b7be-fa74e4a060b3,4,1996
f32d50e9-c1d2-450b-ab28-b0155fc1455b,7,2016
f32d50e9-c1d2-450b-ab28-b0155fc1455b,17,1973
f32d50e9-c1d2-450b-ab28-b0155fc1455b,2,1999
306b26ca-defa-4d70-81b9-83ae1a853ca6,7,2005
306b26ca-defa-4d70-81b9-83ae1a853ca6,1,2007
306b26ca-defa-4d70-81b9-83ae1a853ca6,15,2001
492b86d1-e22a-4403-9327-9eb52700031d,16,1983
492b86d1-e22a-4403-9327-9eb52700031d,15,2019
492b86d1-e22a-4403-9327-9eb52700031d,17,2010
b63e6ff9-fcc5-44b8-a71f-f0ceda7b6ce8,16,1998
b63e6ff9-fcc5-44b8-a71f-f0ceda7b6ce8,14,1980
b63e6ff9-fcc5-44b8-a71f-f0ceda7b6ce8,8,1976
7975e088-4bcd-4187-b547-b53ad4f0e86c,7,2009
7975e088-4bcd-4187-b547-b53ad4f0e86c,20,2017
7975e088-4bcd-4187-b547-b53ad4f0e86c,16,1993
94e9fa06-46bc-4335-8711-29200ac54ea9,9,1995
94e9fa06-46bc-4335-8711-29200ac54ea9,17,1985
94e9fa06-46bc-4335-8711-29200ac54ea9,3,2015
3d7940cc-e871-4d9e-89e1-2b40422d6deb,3,1984
3d7940cc-e871-4d9e-89e1-2b40422d6deb,8,1978
3d7940cc-e871-4d9e-89e1-2b40422d6deb,2,1992
112cd972-86b3-4416-9af5-69b90ed30115,14,1977
112cd972-86b3-4416-9af5-69b90ed30115,9,1996
112cd972-86b3-4416-9af5-69b90ed30115,3,1973
aaf2af3b-c547-4743-aeb6-6e0dc6e9e11b,5,1971
aaf2af3b-c547-4743-aeb6-6e0dc6e9e11b,1,2000
aaf2af3b-c547-4743-aeb6-6e0dc6e9e11b,6,2003
5c8a59d1-fd8f-42d1-b60e-c69d81508248,12,1980
5c8a59d1-fd8f-42d1-b60e-c69d81508248,18,2007
5c8a59d1-fd8f-42d1-b60e-c69d81508248,9,2001
ce608937-083a-456e-bb77-16cfade7cbda,18,1984
ce608937-083a-456e-bb77-16cfade7cbda,19,1992
ce608937-083a-456e-bb77-16cfade7cbda,10,1997
aca7bb92-6c90-455c-a08d-15b5f28c348e,20,2008
aca7bb92-6c90-455c-a08d-15b5f28c348e,2,1979
aca7bb92-6c90-455c-a08d-15b5f28c348e,7,1979
e35ddff9-3cd7-4aec-b65c-fe3784ee1bf0,4,2001
e35ddff9-3cd7-4aec-b65c-fe3784ee1bf0,3,1974
e35ddff9-3cd7-4aec-b65c-fe3784ee1bf0,7,1970
31c0f045-c8d4-4700-ab45-3076d69be3e1,13,2020
31c0f045-c8d4-4700-ab45-3076d69be3e1,17,1991
31c0f045-c8d4-4700-ab45-3076d69be3e1,10,2003
4f406515-38ee-48ad-9d54-73a91f9a7bdb,8,1976
4f406515-38ee-48ad-9d54-73a91f9a7bdb,10,1985
4f406515-38ee-48ad-9d54-73a91f9a7bdb,14,2011
21b6d79a-95ed-43cd-a610-a29f61d94efe,3,2017
21b6d79a-95ed-43cd-a610-a29f61d94efe,16,1971
21b6d79a-95ed-43cd-a610-a29f61d94efe,14,2016
e95fb0ad-386c-4315-8a64-f1cfff694a55,19,1970
e95fb0ad-386c-4315-8a64-f1cfff694a55,16,2002
e95fb0ad-386c-4315-8a64-f1cfff694a55,17,1973
ba54ce6c-f50f-4aeb-942f-f2956d7b1d33,8,2008
ba54ce6c-f50f-4aeb-942f-f2956d7b1d33,6,2005
ba54ce6c-f50f-4aeb-942f-f2956d7b1d33,7,2000
df8e6f9a-726f-49e6-86f8-0bb037512222,20,2003
df8e6f9a-726f-49e6-86f8-0bb037512222,2,1982
df8e6f9a-726f-49e6-86f8-0bb037512222,11,1991
d65e6041-0594-4d38-a906-867984ea1d54,1,2020
d65e6041-0594-4d38-a906-867984ea1d54,19,2012
d65e6041-0594-4d38-a906-867984ea1d54,3,1993
740cdd74-a264-4691-ab96-9412d9d0488d,3,2011
740cdd74-a264-4691-ab96-9412d9d0488d,18,1994
740cdd74-a264-4691-ab96-9412d9d0488d,20,1984
f92ff9d8-931e-48b0-aac5-99cc28c69d3e,1,1970
f92ff9d8-931e-48b0-aac5-99cc28c69d3e,18,2015
f92ff9d8-931e-48b0-aac5-99cc28c69d3e,13,1988
e1039cb9-30d2-482c-9a77-2f2e3a4057d2,6,2006
e1039cb9-30d2-482c-9a77-2f2e3a4057d2,17,2000
e1039cb9-30d2-482c-9a77-2f2e3a4057d2,1,1998
5e016c2c-72ac-4668-aa6b-435169e833fb,16,1981
5e016c2c-72ac-4668-aa6b-435169e833fb,12,1993
5e016c2c-72ac-4668-aa6b-435169e833fb,14,2020
cdc35e0b-c441-47e0-a6e9-5e9103cd4ce5,12,1990
cdc35e0b-c441-47e0-a6e9-5e9103cd4ce5,3,2018
cdc35e0b-c441-47e0-a6e9-5e9103cd4ce5,11,1986
f9db78cf-1af5-4fb6-ac41-9ace0499f4d8,6,2004
f9db78cf-1af5-4fb6-ac41-9ace0499f4d8,2,1976
f9db78cf-1af5-4fb6-ac41-9ace0499f4d8,12,1984
8de5c8b6-a144-4b8b-9c81-40886f82dd01,6,2007
8de5c8b6-a144-4b8b-9c81-40886f82dd01,16,1981
8de5c8b6-a144-4b8b-9c81-40886f82dd01,13,1971
ea22dca9-20ef-4216-95a7-e8413360000b,15,1975
ea22dca9-20ef-4216-95a7-e8413360000b,2,2020
ea22dca9-20ef-4216-95a7-e8413360000b,19,1985
fd5ce2a7-a5d6-4619-9797-fefe681e7c18,17,2002
fd5ce2a7-a5d6-4619-9797-fefe681e7c18,3,1970
fd5ce2a7-a5d6-4619-9797-fefe681e7c18,16,1990
f173a2f8-188d-4403-a7a6-1cc566cdfc11,18,1991
f173a2f8-188d-4403-a7a6-1cc566cdfc11,9,2015
f173a2f8-188d-4403-a7a6-1cc566cdfc11,11,2013
3e1ba799-5f2b-4d99-af7d-a91f99d5a910,14,1991
3e1ba799-5f2b-4d99-af7d-a91f99d5a910,20,1988
3e1ba799-5f2b-4d99-af7d-a91f99d5a910,1,1992
6239d857-80e3-4368-b795-8ddfd079d0b3,12,1986
6239d857-80e3-4368-b795-8ddfd079d0b3,11,1982
6239d857-80e3-4368-b795-8ddfd079d0b3,8,2008
e22b5d93-4da2-4ec2-aa82-575b54073c8c,10,1980
e22b5d93-4da2-4ec2-aa82-575b54073c8c,14,1998
e22b5d93-4da2-4ec2-aa82-575b54073c8c,8,2007
e8091155-3536-4a6a-8db7-09419a6aaec4,14,2004
e8091155-3536-4a6a-8db7-09419a6aaec4,19,1980
e8091155-3536-4a6a-8db7-09419a6aaec4,13,1979
b7c51244-04c2-4a67-bfd4-6a6e160b2c29,12,2003
b7c51244-04c2-4a67-bfd4-6a6e160b2c29,13,1981
b7c51244-04c2-4a67-bfd4-6a6e160b2c29,10,1976
1ffc16c6-f5e7-49b3-b701-1ea492a99136,10,1973
1ffc16c6-f5e7-49b3-b701-1ea492a99136,5,1981
1ffc16c6-f5e7-49b3-b701-1ea492a99136,13,1996
f2c8556b-5dd2-42c1-aa46-938af2d828cd,10,2003
f2c8556b-5dd2-42c1-aa46-938af2d828cd,14,1987
f2c8556b-5dd2-42c1-aa46-938af2d828cd,5,2011
ef6714d7-84e6-449f-ae9f-c51975052ff9,18,1974
ef6714d7-84e6-449f-ae9f-c51975052ff9,14,2016
ef6714d7-84e6-449f-ae9f-c51975052ff9,16,2008
d9447e9a-c982-4715-9540-6b6e4342c5d5,13,1981
d9447e9a-c982-4715-9540-6b6e4342c5d5,5,1995
d9447e9a-c982-4715-9540-6b6e4342c5d5,11,1998
7c99afba-bdba-4d2e-93c6-464ad2f73c04,20,2000
7c99afba-bdba-4d2e-93c6-464ad2f73c04,1,2008
7c99afba-bdba-4d2e-93c6-464ad2f73c04,8,2016
8ee3757a-aecf-4da6-983a-c7ec7ca94e8b,4,1984
8ee3757a-aecf-4da6-983a-c7ec7ca94e8b,11,2005
8ee3757a-aecf-4da6-983a-c7ec7ca94e8b,16,1990
cb5c4eb0-9248-4ae9-90d0-85455cac07f4,12,1995
cb5c4eb0-9248-4ae9-90d0-85455cac07f4,20,2015
cb5c4eb0-9248-4ae9-90d0-85455cac07f4,15,2017
4b01e9d0-67c1-49fb-a021-0a7ff8107124,4,2014
4b01e9d0-67c1-49fb-a021-0a7ff8107124,17,1990
4b01e9d0-67c1-49fb-a021-0a7ff8107124,13,1992
6ca004c2-acb1-4770-8b9b-77c526fe3519,12,1976
6ca004c2-acb1-4770-8b9b-77c526fe3519,16,1975
6ca004c2-acb1-4770-8b9b-77c526fe3519,4,1976
0d282491-c757-4d8d-9188-95209d1fdf2f,11,1972
0d282491-c757-4d8d-9188-95209d1fdf2f,6,1992
0d282491-c757-4d8d-9188-95209d1fdf2f,11,2012
7adb1697-fdee-4dcf-83f2-4359bca951c3,1,2000
7adb1697-fdee-4dcf-83f2-4359bca951c3,4,2005
7adb1697-fdee-4dcf-83f2-4359bca951c3,1,2005
b6ce8e3a-c7fe-424a-b59a-246a8b3c6be2,16,2014
b6ce8e3a-c7fe-424a-b59a-246a8b3c6be2,7,2015
b6ce8e3a-c7fe-424a-b59a-246a8b3c6be2,1,1972
eb39ebd8-f7f7-4fbe-ac50-fde0dcbb58b3,10,1981
eb39ebd8-f7f7-4fbe-ac50-fde0dcbb58b3,20,1996
eb39ebd8-f7f7-4fbe-ac50-fde0dcbb58b3,18,1991
72525a64-0925-403b-95cf-e2b44f33a47d,8,2002
72525a64-0925-403b-95cf-e2b44f33a47d,8,2020
72525a64-0925-403b-95cf-e2b44f33a47d,3,2004
3ae22e1d-91e6-40df-9a8e-e13c078a5fae,17,1989
3ae22e1d-91e6-40df-9a8e-e13c078a5fae,2,2012
3ae22e1d-91e6-40df-9a8e-e13c078a5fae,19,1993
f2df6527-2c55-4b1c-8c19-60cbea635db5,19,2001
f2df6527-2c55-4b1c-8c19-60cbea635db5,14,2002
f2df6527-2c55-4b1c-8c19-60cbea635db5,16,1972
f06099fe-df96-47c4-b26d-931615ecc6c3,7,1997
f06099fe-df96-47c4-b26d-931615ecc6c3,8,2002
f06099fe-df96-47c4-b26d-931615ecc6c3,13,1970
ce3e363f-4ae4-45b5-8037-9ef7b3c079fe,3,1996
ce3e363f-4ae4-45b5-8037-9ef7b3c079fe,5,1989
ce3e363f-4ae4-45b5-8037-9ef7b3c079fe,14,1989
590d77a8-4a2f-4f79-aac2-8b53816b9659,11,1978
590d77a8-4a2f-4f79-aac2-8b53816b9659,7,1987
590d77a8-4a2f-4f79-aac2-8b53816b9659,2,1989
e536806d-1704-44e1-81ba-2c50aa7a2a0c,19,2014
e536806d-1704-44e1-81ba-2c50aa7a2a0c,3,1989
e536806d-1704-44e1-81ba-2c50aa7a2a0c,4,1991
ead948ca-5ceb-42d5-89c7-9d582717c1aa,1,1987
ead948ca-5ceb-42d5-89c7-9d582717c1aa,5,1985
ead948ca-5ceb-42d5-89c7-9d582717c1aa,13,2000
5a901c42-dbf7-4ec3-81a1-d83ed22b1991,16,2009
5a901c42-dbf7-4ec3-81a1-d83ed22b1991,4,2016
5a901c42-dbf7-4ec3-81a1-d83ed22b1991,9,1992
ecc37319-2b71-4ad9-bcc3-39f541cde06a,3,2020
ecc37319-2b71-4ad9-bcc3-39f541cde06a,16,2000
ecc37319-2b71-4ad9-bcc3-39f541cde06a,18,2011
7f8e327a-a1ed-4e3c-a0b0-aaa603ad3c20,6,1989
7f8e327a-a1ed-4e3c-a0b0-aaa603ad3c20,8,2009
7f8e327a-a1ed-4e3c-a0b0-aaa603ad3c20,3,1995
7b4a611c-43ae-46d0-bebf-14b1ad3faf5f,2,2015
7b4a611c-43ae-46d0-bebf-14b1ad3faf5f,7,1976
7b4a611c-43ae-46d0-bebf-14b1ad3faf5f,19,1976
a61a7cca-c43c-4192-a1e6-301f2162793f,19,1998
a61a7cca-c43c-4192-a1e6-301f2162793f,17,1970
a61a7cca-c43c-4192-a1e6-301f2162793f,13,1972
3a26a308-8fd0-4bb3-90ad-13db086d3a35,7,2001
3a26a308-8fd0-4bb3-90ad-13db086d3a35,20,2000
3a26a308-8fd0-4bb3-90ad-13db086d3a35,7,2012
23eaa3ed-e831-4b09-aad7-28082396230d,3,2014
23eaa3ed-e831-4b09-aad7-28082396230d,8,1999
23eaa3ed-e831-4b09-aad7-28082396230d,20,2017
c2f59e30-dfa8-43bd-8a33-fb29d89b04c8,19,2017
c2f59e30-dfa8-43bd-8a33-fb29d89b04c8,6,1996
c2f59e30-dfa8-43bd-8a33-fb29d89b04c8,16,2002
8a5a500b-d871-46f9-8cdb-895f4cfe8d63,2,2006
8a5a500b-d871-46f9-8cdb-895f4cfe8d63,12,1986
8a5a500b-d871-46f9-8cdb-895f4cfe8d63,4,1992
a447bec6-995c-45c1-bbd8-49b769bdb7ee,20,2009
a447bec6-995c-45c1-bbd8-49b769bdb7ee,2,1992
a447bec6-995c-45c1-bbd8-49b769bdb7ee,8,1996
65c1e106-9383-4476-8daa-3f18eca4036e,1,1992
65c1e106-9383-4476-8daa-3f18eca4036e,11,1994
65c1e106-9383-4476-8daa-3f18eca4036e,1,2006
3aabcf33-5eab-4a7f-afcc-ac1136326c3b,2,1988
3aabcf33-5eab-4a7f-afcc-ac1136326c3b,15,1981
3aabcf33-5eab-4a7f-afcc-ac1136326c3b,3,2002
9cf1fdd6-4676-439f-bceb-088905552494,20,1983
9cf1fdd6-4676-439f-bceb-088905552494,8,2011
9cf1fdd6-4676-439f-bceb-088905552494,5,2013
9f9addc1-cb3a-4f26-9247-993e5707092b,19,2004
9f9addc1-cb3a-4f26-9247-993e5707092b,5,1993
9f9addc1-cb3a-4f26-9247-993e5707092b,1,2014
4bc6ccee-2d76-4e4b-aa1a-26c897fb7251,10,1976
4bc6ccee-2d76-4e4b-aa1a-26c897fb7251,12,2011
4bc6ccee-2d76-4e4b-aa1a-26c897fb7251,6,2010
8d4f03cf-b664-4398-ab75-20d6aca363d3,17,1972
8d4f03cf-b664-4398-ab75-20d6aca363d3,7,2003
8d4f03cf-b664-4398-ab75-20d6aca363d3,19,2008
860c1bdc-f3c3-4fdd-9f00-55d155444ee6,15,1996
860c1bdc-f3c3-4fdd-9f00-55d155444ee6,14,1982
860c1bdc-f3c3-4fdd-9f00-55d155444ee6,13,2000
d535bd75-1324-47e0-bbd6-48c4560d30fa,14,2020
d535bd75-1324-47e0-bbd6-48c4560d30fa,1,1997
d535bd75-1324-47e0-bbd6-48c4560d30fa,20,1995
afa31fc2-7a63-468e-b958-fe76df30baa5,19,1988
afa31fc2-7a63-468e-b958-fe76df30baa5,17,2019
afa31fc2-7a63-468e-b958-fe76df30baa5,13,2013
e1140879-9c6a-453f-b41d-4a47b010732b,4,2008
e1140879-9c6a-453f-b41d-4a47b010732b,15,2006
e1140879-9c6a-453f-b41d-4a47b010732b,8,1994
a1550204-2295-4d71-91be-d247e8ffde48,7,1988
a1550204-2295-4d71-91be-d247e8ffde48,7,1997
a1550204-2295-4d71-91be-d247e8ffde48,2,1978
8084f627-d34a-422a-9809-0ffdf16a31e4,7,1986
8084f627-d34a-422a-9809-0ffdf16a31e4,3,2015
8084f627-d34a-422a-9809-0ffdf16a31e4,20,2015
0d5bc59c-4e0b-4705-887d-0eeb93be79ac,6,1997
0d5bc59c-4e0b-4705-887d-0eeb93be79ac,2,1980
0d5bc59c-4e0b-4705-887d-0eeb93be79ac,12,2018
ce7f66c0-2228-46de-b5d5-5e478107a5c5,18,2009
ce7f66c0-2228-46de-b5d5-5e478107a5c5,5,2005
ce7f66c0-2228-46de-b5d5-5e478107a5c5,1,1984
988bb2ec-7f86-4589-8589-79fb42fc2266,2,1973
